# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe									
# udpipe_model = russian-syntagrus-ud-2.6-200830									
# udpipe_model_licence = CC BY-NC-SA									
658	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#207.419#207.743
659	в	в	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#207.743#208.067
660	твоей	твой	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#208.067#208.391
661	жизни	жизнь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#208.391#208.715
662	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#208.715#209.039
663	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#209.039#209.363
664	не	не	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#209.363#209.687
665	случился	случиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#209.687#210.011
666	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#210.011#210.335
667	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#210.335#210.659
668	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#210.659#210.983
669	Золушка	Золушка	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#210.983#211.307
670	не	не	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#211.307#211.631
671	превратилась	превратиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#211.631#211.955
672	в	в	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#211.955#212.279
673	Золушку	Золушка	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#212.279#212.625
674	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#213.745#214.042
675	рыдала	рыдать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#214.042#214.339
678	но	но	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#214.933#215.23
679	потом	потом	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#215.23#215.527
680	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#215.527#215.824
681	ржала	ржать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#215.824#216.125
685	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#217.462#217.751
686	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#217.751#218.04
687	не	не	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#218.04#218.329
688	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#218.329#218.618
689	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#218.618#218.907
690	что	что	PRON	_	Case=Acc	_	_	_	@iag1988f_words#@iag1988f#218.907#219.196
691	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#219.196#219.485
692	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#219.485#219.774
693	стыдно	стыдно	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#219.774#220.063
698	потому	потому	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#221.219#221.508
699	что	что	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#221.508#221.797
700	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#221.797#222.086
701	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#222.086#222.375
702	прям	прям	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#222.375#222.664
703	увидела	видеть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#222.664#222.953
704	этого	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#222.953#223.242
705	ребенка	ребенок	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#223.242#223.531
706	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#223.531#223.82
707	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#223.82#224.109
708	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#224.109#224.398
709	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#224.398#224.687
710	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#224.687#224.976
711	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#224.976#225.265
712	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#225.265#225.554
713	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#225.554#225.843
714	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#225.843#226.132
715	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#226.132#226.421
716	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#226.421#226.71
717	прикол	прикол	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#226.71#226.999
718	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#226.999#227.288
722	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#228.155#228.444
723	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#228.444#228.733
724	насколько	насколько	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#228.733#229.04
725	все	все	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#229.885#230.331
726	же	же	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#230.331#230.777
727	внутри	внутри	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#230.777#231.225
729	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@iag1988f_words#@iag1988f#232.376#232.757
730	дети	дети	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#232.757#233.138
731	насколько	насколько	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#233.138#233.519
732	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@iag1988f_words#@iag1988f#233.519#233.9
733	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#233.9#234.281
734	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#234.281#234.662
735	зависимы	зависимый	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@iag1988f_words#@iag1988f#234.662#235.043
736	от	от	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#235.043#235.424
737	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#235.424#235.805
738	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#235.805#236.186
739	от	от	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#236.186#236.567
740	поощрения	поощрение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#236.567#236.948
741	от	от	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#236.948#237.329
742	похвалы	похвала	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#237.329#237.71
743	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#237.71#238.091
744	особенно	особенный	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#238.091#238.472
745	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#238.472#238.853
746	с	с	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#238.853#239.234
747	точки	точка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#239.234#239.615
748	зрения	зрение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#239.615#239.996
749	именно	именно	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#239.996#240.377
750	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#240.377#240.758
751	коллег	коллега	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#240.758#241.139
752	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#241.139#241.52
753	индустрии	индустрия	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#241.52#241.901
754	потому	потому	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#241.901#242.282
755	что	что	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#242.282#242.663
756	одно	один	NUM	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#242.663#243.044
757	дело	дело	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#243.044#243.425
758	когда	когда	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#243.425#243.806
759	тебя	ты	PRON	_	Case=Acc|Number=Sing|Person=2	_	_	_	@iag1988f_words#@iag1988f#243.806#244.187
760	хвалят	хвалить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#244.187#244.568
761	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#244.568#244.949
762	зрители	зритель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#244.949#245.33
763	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#245.33#245.711
764	или	или	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#245.711#246.092
765	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#246.092#246.473
766	родители	родитель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#246.473#246.854
767	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#246.854#247.235
768	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#247.235#247.616
769	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@iag1988f_words#@iag1988f#247.616#247.997
770	как	как	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#247.997#248.378
771	бы	бы	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#248.378#248.759
772	да	да	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#248.759#249.14
773	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#249.14#249.521
774	да	да	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#249.521#249.902
775	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#249.902#250.283
776	да	да	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#250.283#250.664
777	но	но	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#250.664#251.045
778	там	там	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#251.045#251.426
779	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#251.426#251.807
780	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#251.807#252.188
781	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#252.188#252.569
782	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#252.569#252.95
783	своя	свой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#252.95#253.331
784	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#253.331#253.712
785	типо	типо	NOUN	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#253.712#254.093
786	когорта	когорта	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#254.093#254.474
787	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#254.474#254.855
788	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#254.855#255.236
789	среди	среди	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#255.236#255.617
790	своих	свой	DET	_	Case=Gen|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#255.617#256.02
791	Да	да	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#276.145#276.755
792	у	у	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#279.44#279.784
793	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#279.784#280.128
794	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#280.128#280.472
795	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#280.472#280.816
796	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#280.816#281.16
797	две	два	NUM	_	Case=Nom|Gender=Fem	_	_	_	@iag1988f_words#@iag1988f#281.16#281.504
798	актрисы	актриса	NOUN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#281.504#281.848
799	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#281.848#282.192
800	которые	который	PRON	_	Case=Nom	_	_	_	@iag1988f_words#@iag1988f#282.192#282.536
801	для	для	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#282.536#282.88
802	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#282.88#283.224
803	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#283.224#283.568
804	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#283.568#283.912
805	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#283.912#284.256
806	можно	можно	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#284.256#284.6
807	так	так	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#284.6#284.944
808	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#284.944#285.288
809	путеводные	путеводный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#285.288#285.632
810	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#285.632#285.976
811	звезды	звезда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#285.976#286.32
812	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#286.66#287.008
813	ээ	э	X	_	Foreign=Yes	_	_	_	@iag1988f_words#@iag1988f#287.008#287.356
814	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#287.356#287.704
815	те	тот	DET	_	Case=Nom|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#287.704#288.052
816	актрисы	актриса	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#288.052#288.4
817	на	на	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#288.4#288.748
818	которых	который	PRON	_	Case=Loc	_	_	_	@iag1988f_words#@iag1988f#288.748#289.096
819	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#289.096#289.444
820	смотрю	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#289.444#289.792
821	ии	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#289.792#290.14
822	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#290.14#290.488
823	внутренне	внутренне	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#290.488#290.836
824	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#290.836#291.184
825	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#291.184#291.532
826	ээ	э	X	_	_	_	_	_	@iag1988f_words#@iag1988f#291.532#291.88
827	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#291.88#292.228
828	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#292.228#292.576
829	хочется	хотеться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#292.576#292.924
830	на	на	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#292.924#293.272
831	них	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@iag1988f_words#@iag1988f#293.272#293.62
832	равняться	равняться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#293.62#293.968
833	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#293.968#294.316
834	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#294.316#294.664
835	этоо	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#294.664#295.012
836	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#295.012#295.36
837	Мерил	Мерил	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#295.36#295.708
838	Стрип	Стрип	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#295.708#296.056
839	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#296.056#296.404
840	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#296.404#296.752
841	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#296.752#297.1
842	Фрэнсис	Фрэнсис	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#297.1#297.448
843	Макдорманд	Макдорманд	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#297.448#297.8
844	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#298.32#298.697
845	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#298.697#299.074
846	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#299.074#299.451
847	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#299.451#299.828
848	ээ	ээ	X	_	_	_	_	_	@iag1988f_words#@iag1988f#299.828#300.205
849	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#300.205#300.582
850	две	два	NUM	_	Case=Nom|Gender=Fem	_	_	_	@iag1988f_words#@iag1988f#300.582#300.959
851	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#300.959#301.336
852	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#301.336#301.713
853	живые	живой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#301.713#302.09
854	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#302.09#302.467
855	самобытные	самобытный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#302.467#302.844
856	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#302.844#303.221
857	талантливейшие	талантливый	ADJ	_	Case=Nom|Degree=Sup|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#303.221#303.598
858	актрисы	актриса	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#303.598#303.975
859	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#303.975#304.352
860	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#304.352#304.729
861	глядя	глядеть	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#304.729#305.106
862	на	на	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#305.106#305.483
863	игру	игра	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#305.483#305.86
864	которых	который	PRON	_	Case=Gen	_	_	_	@iag1988f_words#@iag1988f#305.86#306.237
865	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#306.237#306.614
866	у	у	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#306.614#306.991
867	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#306.991#307.368
868	прям	прям	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#307.368#307.745
869	порой	порой	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#307.745#308.122
870	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#308.122#308.499
871	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#308.499#308.876
872	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#308.876#309.253
873	типо	типо	NOUN	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#309.253#309.63
874	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#309.63#310.007
875	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#310.007#310.384
876	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#310.384#310.761
877	как	как	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#310.761#311.138
878	бы	бы	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#311.138#311.515
879	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#311.515#311.892
880	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#311.892#312.269
881	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#312.269#312.646
882	невозможно	невозможный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@iag1988f_words#@iag1988f#312.646#313.023
883	повторить	повторить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#313.023#313.41
884	да	да	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#315.71#315.968
885	да	да	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#315.968#316.226
886	д	д	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#316.226#316.484
887	а	а	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#316.484#316.742
888	да	да	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#316.742#317.0
889	слушай	слушать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#318.54#318.965
890	у	у	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#318.965#319.39
891	нее	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#319.39#319.815
892	очень	очень	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#319.815#320.24
893	много	много	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#320.24#320.665
894	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#320.665#321.09
895	фильмов	фильм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#321.09#321.515
896	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#321.515#321.94
897	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#321.94#322.365
898	там	там	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#322.365#322.79
899	После	после	PROPN	_	_	_	_	_	@iag1988f_words#@iag1988f#322.79#323.215
900	прочтения	прочтение	PROPN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#323.215#323.64
901	сжечь'	сжечь	PROPN	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#323.64#324.065
902	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#324.065#324.49
903	'Фарго'	'фарго'	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#324.49#324.92
904	с	с	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#325.047#325.368
